Country,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1997,92186.619,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1998,99424.637,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1999,105821.578,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2000,120133.507,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2001,127066.409,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2002,132512.753,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2003,133217.049,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2004,144755.073,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2005,154403.153,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2006,166101.003,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2007,178677.853,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2008,182556.355,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2009,156326.461,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2010,176853.803,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2011,187350.716,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2012,190044.247,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2013,191261.771,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2014,196784.649,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2015,202784.894,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2016,208844.321,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2017,219073.531,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2018,230330.793,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2019,238201.311,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2020,212572.817,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1970,56901.517,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1971,59464.857,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1972,66039.566,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1973,75366.509,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1974,78159.204,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1975,71683.408,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1976,80906.924,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1977,82638.279,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1978,84527.06,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1979,90440.719,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1980,90304.736,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1981,93367.419,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1982,95961.927,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1983,98482.457,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1984,104856.176,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1985,105204.928,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1986,108084.779,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1987,113452.399,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1988,124381.038,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1989,134520.228,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1990,140673.07,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1991,144971.182,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1992,150287.017,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1993,149622.274,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1994,162082.254,E
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1995,170173.315,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1996,178639.675,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1997,195593.587,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1998,203686.817,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,1999,213564.145,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2000,240039.563,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2001,240952.138,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2002,249261.058,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2003,253287.48,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2004,268974.55,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2005,283797.975,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2006,299976.226,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2007,316283.07,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2008,322000.279,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2009,285693.8,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2010,315517.617,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2011,330130.124,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2012,328522.884,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2013,329681.437,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2014,346814.202,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2015,359721.498,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2016,382030.918,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2017,402931.811,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2018,405350.771,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2019,413398.068,
BEL,TRADEGOODSERV,EXP,MLN_USD,A,2020,390830.576,P
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1961,36115.119,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1962,37789.172,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1963,41117.444,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1964,46701.324,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1965,48804.601,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1966,55212.813,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1967,61138.644,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1968,68655.223,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1969,74139.929,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1970,80940.869,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1971,84880.051,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1972,92210.976,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1973,101513.475,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1974,96933.234,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1975,88891.432,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1976,95797.099,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1977,101942.699,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1978,112102.854,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1979,116330.83,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1980,117574.865,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1981,119588.093,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1982,117938.04,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1983,124759.211,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1984,147990.865,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1985,154626.582,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1986,161583.622,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1987,166743.236,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1988,181927.732,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1989,183489.917,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1990,191830.827,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1991,194942.702,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1992,209435.163,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1993,232044.203,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1994,261781.854,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1995,284992.086,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1996,301303.394,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1997,327204.012,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1998,358343.98,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,1999,397147.502,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2000,432992.869,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2001,420434.098,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2002,425602.043,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2003,418327.647,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2004,441463.895,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2005,451493.735,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2006,455472.785,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2007,460654.416,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2008,439722.602,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2009,382711.768,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2010,408267.857,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2011,427977.651,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2012,440023.892,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2013,450851.882,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2014,479358.192,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2015,495747.45,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2016,502720.953,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2017,509985.63,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2018,528770.53,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2019,535553.222,
CAN,TRADEGOODSERV,EXP,MLN_USD,A,2020,481741.734,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1990,20502.189,E
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1991,19261.905,E
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1992,21101.377,E
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1993,24440.287,E
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1994,25366.691,E
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1995,31318.299,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1996,32100.168,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1997,34537.121,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1998,37870.745,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,1999,39838.732,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2000,45727.324,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2001,50038.803,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2002,50500.33,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2003,54956.207,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2004,71266.914,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2005,84207.897,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2006,96240.541,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2007,106857.178,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2008,111359.967,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2009,100415.59,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2010,115138.127,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2011,125688.826,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2012,131067.554,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2013,131407.937,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2014,142859.373,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2015,151477.128,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2016,158055.104,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2017,169432.227,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2018,175712.872,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2019,178311.784,
CZE,TRADEGOODSERV,EXP,MLN_USD,A,2020,165966.319,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1967,19966.445,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1968,21923.454,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1969,23237.766,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1970,24125.062,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1971,25652.377,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1972,27002.286,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1973,29258.474,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1974,30257.535,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1975,30038.455,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1976,31069.009,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1977,32183.171,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1978,32632.43,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1979,36185.883,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1980,38205.238,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1981,41514.432,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1982,42828.182,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1983,44796.656,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1984,46274.083,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1985,49067.42,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1986,49724.595,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1987,52139.962,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1988,56906.629,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1989,59557.238,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1990,63444.33,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1991,67358.125,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1992,67540.542,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1993,68370.778,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1994,74001.535,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1995,76012.507,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1996,79555.789,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1997,83143.676,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1998,86554.417,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,1999,96313.935,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2000,108461.952,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2001,112104.022,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2002,116983.137,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2003,115569.065,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2004,119065.467,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2005,128376.602,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2006,141647.689,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2007,146822.868,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2008,152507.875,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2009,138439.954,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2010,142510.275,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2011,152763.712,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2012,154539.141,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2013,157029.385,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2014,161942.603,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2015,167735.89,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2016,174632.313,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2017,183038.446,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2018,189174.765,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2019,198687.532,
DNK,TRADEGOODSERV,EXP,MLN_USD,A,2020,184766.053,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1970,10666.713,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1971,10543.458,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1972,12070.237,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1973,12941.79,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1974,12956.122,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1975,11253.65,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1976,12873.724,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1977,14938.993,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1978,16100.842,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1979,17654.679,E
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1980,19084.731,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1981,20192.025,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1982,19813.681,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1983,20671.335,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1984,22020.502,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1985,22160.301,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1986,22728.372,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1987,23485.059,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1988,24312.756,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1989,24723.276,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1990,25070.553,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1991,23091.182,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1992,25487.73,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1993,29736.055,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1994,33687.03,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1995,36635.006,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1996,38746.409,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1997,44181.913,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1998,48101.822,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,1999,53555.078,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2000,62180.431,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2001,63313.244,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2002,65835.166,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2003,65171.678,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2004,70869.026,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2005,75793.045,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2006,83231.219,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2007,90711.555,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2008,96699.596,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2009,77249.835,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2010,82024.069,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2011,83688.338,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2012,83883.613,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2013,84364.032,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2014,82717.515,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2015,83041.492,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2016,86274.613,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2017,93885.871,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2018,95297.172,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2019,101803.355,
FIN,TRADEGOODSERV,EXP,MLN_USD,A,2020,94909.952,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1950,20245.397,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1951,22671.669,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1952,21941.551,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1953,21660.909,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1954,23456.574,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1955,24535.538,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1956,24152.031,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1957,26230.575,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1958,26770.616,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1959,30090.248,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1960,35413.512,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1961,37295.271,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1962,37730.211,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1963,40895.546,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1964,44284.5,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1965,49069.959,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1966,52462.267,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1967,56382.318,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1968,62288.111,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1969,71931.705,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1970,83525.261,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1971,91591.218,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1972,101657.453,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1973,114304.257,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1974,127470.977,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1975,123396.629,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1976,133902.276,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1977,144486.19,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1978,153956.478,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1979,164306.71,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1980,168875.257,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1981,177070.914,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1982,175077.346,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1983,183380.34,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1984,195796.816,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1985,199936.014,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1986,198002.823,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1987,203537.407,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1988,220760.586,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1989,242345.464,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1990,252392.691,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1991,268236.137,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1992,284195.865,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1993,285317.318,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1994,308596.114,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1995,335920.188,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1996,350257.557,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1997,395928.498,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1998,430819.858,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,1999,452843.031,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2000,511194.319,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2001,526899.121,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2002,537423.776,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2003,532270.463,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2004,560789.784,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2005,583084.654,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2006,618056.518,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2007,635307.649,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2008,638107.366,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2009,568566.154,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2010,618003.967,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2011,657333.058,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2012,676015.354,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2013,690486.894,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2014,713082.533,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2015,746211.771,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2016,759463.466,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2017,792772.718,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2018,828661.421,
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2019,842075.241,P
FRA,TRADEGOODSERV,EXP,MLN_USD,A,2020,708882.957,P
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1970,153460.706,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1971,157073.196,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1972,166784.716,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1973,184659.535,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1974,206428.34,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1975,193761.146,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1976,213700.247,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1977,222238.878,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1978,228384.805,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1979,239738.367,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1980,252827.799,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1981,271077.939,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1982,281117.87,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1983,279710.404,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1984,304481.801,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1985,327188.917,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1986,323294.932,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1987,325687.626,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1988,344125.426,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1989,379499.735,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1990,422568.199,E
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1991,469155.318,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1992,467422.37,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1993,439695.254,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1994,474511.691,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1995,505862.232,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1996,535637.364,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1997,601174.171,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1998,647333.513,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,1999,681519.78,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,2000,775728.93,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,2001,819682.705,
DEU,TRADEGOODSERV,EXP,MLN_USD,A,2002,854184.051,
